560,650,730,860,Rs560,Rs650,Rs730,Rs860,Rrs560,Rrs650,Rrs730,Rrs860,Rrs_aw560,Rrs_aw650,Rrs_aw730,Rrs_aw860,bbsp730,bbsp560,bbsp650,bbsp860,bsp560,bsp650,bsp730,bsp860,a560,a650,a730,a860,aCOM560,aCOM650,aCOM730,aCOM860,AbsPCDOM560,AbsPCDOM410,Colour
0.192655,0.141432,0.255875,0.234616,0.19109087768,0.203675404376,0.21486165032799998,0.23303929999999995,0.0015641223199999998,-0.06224340437600001,0.04101334967200004,0.001576700000000042,0.0028965228148148145,-0.11526556365925927,0.07595064754074081,0.0029198148148148924,1.6462074087444902,2.3860158167559646,1.9366799515046316,1.3525257918094287,108.4552643979984,88.03090688657417,74.82760948838592,61.478445082246765,68.37139751768413,-1.3945573237299815,1.7989999999999997,4.3,68.29899751768413,-1.7390573237299816,-2.220446049250313e-16,0.0,1.4831127310965109,10.424336033671914,4065.491053132046
0.14124767935708654,0.1251324567872977,0.1123301374159694,0.052023091986470336,0.0425095506421505,0.04489060304544645,0.04700709407059841,0.05044639198647033,0.09873812871493604,0.08024185374185125,0.06532304334537098,0.0015767000000000073,0.1828483865091408,0.14859602544787268,0.12096859878772402,0.002919814814814828,2.6219579423989816,3.8002702989923796,3.0846012196028143,2.1542034881490584,172.73955904510817,140.20914634558247,119.17990647268098,97.91834037041176,1.725049046580453,1.7229390924513375,1.799,4.3,1.652649046580453,1.3784390924513374,0.0,0.0,0.03588727404649454,0.25224043739180063,98.37377058280225
0.15015386180412502,0.1246119545959326,0.11155362274611531,0.05498164678755202,0.0449170154404347,0.0474633948445699,0.04972684320380118,0.05340494678755201,0.10523684636369032,0.0771485597513627,0.061826779542314136,0.0015767000000000073,0.19488304882164872,0.14286770324326425,0.11449403618947061,0.002919814814814828,2.4816237482512964,3.5968696794292283,2.919505121217702,2.03890476208981,163.4940763376922,132.70477823716828,112.80107946596803,92.67748918590046,1.5318940523443945,1.696107094606729,1.799,4.3,1.4594940523443944,1.351607094606729,0.0,0.0,0.031692913346658524,0.22275958643235141,86.87623870861705
